Tract ID,County,Estimate!!Total,Year
1516.01,Sonoma,2769,2015
1516.02,Sonoma,3257,2015
1517,Sonoma,6813,2015
1518,Sonoma,5532,2015
1519,Sonoma,3365,2015
1520,Sonoma,1815,2015
1521,Sonoma,3211,2015
1522.01,Sonoma,3657,2015
1522.02,Sonoma,6377,2015
1522.03,Sonoma,3490,2015
1523,Sonoma,4505,2015
1524,Sonoma,10056,2015
1525.01,Sonoma,4397,2015
1525.02,Sonoma,3481,2015
1526,Sonoma,8135,2015
1527.01,Sonoma,5356,2015
1527.02,Sonoma,5764,2015
1528.01,Sonoma,5371,2015
1528.02,Sonoma,7046,2015
1529.03,Sonoma,5277,2015
1529.04,Sonoma,5288,2015
1529.05,Sonoma,4153,2015
1529.06,Sonoma,5746,2015
1530.01,Sonoma,7159,2015
1530.02,Sonoma,5823,2015
1530.03,Sonoma,5982,2015
1530.05,Sonoma,7488,2015
1530.06,Sonoma,7198,2015
1531.02,Sonoma,5371,2015
1531.03,Sonoma,4338,2015
1531.04,Sonoma,4237,2015
1532,Sonoma,8317,2015
1533,Sonoma,12736,2015
1534.01,Sonoma,6643,2015
1534.03,Sonoma,4000,2015
1534.04,Sonoma,4489,2015
1535.01,Sonoma,4667,2015
1535.02,Sonoma,4094,2015
1536,Sonoma,5662,2015
1537.03,Sonoma,2988,2015
1537.04,Sonoma,3426,2015
1537.05,Sonoma,3932,2015
1537.06,Sonoma,4286,2015
1538.01,Sonoma,11054,2015
1538.04,Sonoma,3290,2015
1538.06,Sonoma,3380,2015
1538.07,Sonoma,3842,2015
1538.08,Sonoma,4222,2015
1538.09,Sonoma,4309,2015
1539.01,Sonoma,4791,2015
1539.02,Sonoma,4290,2015
1539.03,Sonoma,4249,2015
1540,Sonoma,2808,2015
1541,Sonoma,3983,2015
1542.01,Sonoma,3748,2015
1542.02,Sonoma,6038,2015
1543.02,Sonoma,3362,2015
1543.03,Sonoma,1441,2015
1543.04,Sonoma,1994,2015
9901,Sonoma,0,2015
4001,Alameda,2587,2012
4002,Alameda,1981,2012
4003,Alameda,5246,2012
4004,Alameda,4222,2012
4005,Alameda,3573,2012
4006,Alameda,1767,2012
4007,Alameda,3779,2012
4008,Alameda,3042,2012
4009,Alameda,2275,2012
4010,Alameda,4997,2012
4011,Alameda,4313,2012
4012,Alameda,2326,2012
4013,Alameda,3460,2012
4014,Alameda,4113,2012
4015,Alameda,1861,2012
4016,Alameda,2039,2012
4017,Alameda,2928,2012
4018,Alameda,1717,2012
4022,Alameda,2181,2012
4024,Alameda,2569,2012
4025,Alameda,1977,2012
4026,Alameda,892,2012
4027,Alameda,1547,2012
4028,Alameda,2696,2012
4029,Alameda,1241,2012
4030,Alameda,2265,2012
4031,Alameda,1414,2012
4033,Alameda,4108,2012
4034,Alameda,4577,2012
4035.01,Alameda,4578,2012
4035.02,Alameda,2062,2012
4036,Alameda,4323,2012
4037.01,Alameda,2625,2012
4037.02,Alameda,1999,2012
4038,Alameda,3707,2012
4039,Alameda,4108,2012
4040,Alameda,2548,2012
4041.01,Alameda,2724,2012
4041.02,Alameda,2510,2012
4042,Alameda,3473,2012
4043,Alameda,3373,2012
4044,Alameda,5037,2012
4045.01,Alameda,1678,2012
4045.02,Alameda,5546,2012
4046,Alameda,4370,2012
4047,Alameda,2033,2012
4048,Alameda,2579,2012
4049,Alameda,4394,2012
4050,Alameda,3359,2012
4051,Alameda,4053,2012
4052,Alameda,4565,2012
4053.01,Alameda,2636,2012
4053.02,Alameda,3009,2012
4054.01,Alameda,4010,2012
4054.02,Alameda,3049,2012
4055,Alameda,3487,2012
4056,Alameda,3088,2012
4057,Alameda,3055,2012
4058,Alameda,3854,2012
4059.01,Alameda,3403,2012
4059.02,Alameda,3166,2012
4060,Alameda,3436,2012
4061,Alameda,4422,2012
4062.01,Alameda,4650,2012
4062.02,Alameda,4349,2012
4063,Alameda,4198,2012
4064,Alameda,2439,2012
4065,Alameda,5808,2012
4066.01,Alameda,4481,2012
4066.02,Alameda,2331,2012
4067,Alameda,5171,2012
4068,Alameda,3581,2012
4069,Alameda,3750,2012
4070,Alameda,5828,2012
4071.01,Alameda,3926,2012
4071.02,Alameda,4172,2012
4072,Alameda,5870,2012
4073,Alameda,2615,2012
4074,Alameda,3874,2012
4075,Alameda,3422,2012
4076,Alameda,6055,2012
4077,Alameda,4234,2012
4078,Alameda,2822,2012
4079,Alameda,2443,2012
4080,Alameda,2662,2012
4081,Alameda,6228,2012
4082,Alameda,3997,2012
4083,Alameda,4710,2012
4084,Alameda,3499,2012
4085,Alameda,5176,2012
4086,Alameda,5675,2012
4087,Alameda,7046,2012
4088,Alameda,5780,2012
4089,Alameda,3130,2012
4090,Alameda,4102,2012
4091,Alameda,2584,2012
4092,Alameda,2753,2012
4093,Alameda,5641,2012
4094,Alameda,4661,2012
4095,Alameda,4061,2012
4096,Alameda,5602,2012
4097,Alameda,5009,2012
4098,Alameda,2717,2012
4099,Alameda,3382,2012
4100,Alameda,2964,2012
4101,Alameda,2820,2012
4102,Alameda,3081,2012
4103,Alameda,4219,2012
4104,Alameda,4536,2012
4105,Alameda,2320,2012
4201,Alameda,2433,2012
4202,Alameda,3009,2012
4203,Alameda,4540,2012
4204,Alameda,3472,2012
4205,Alameda,2054,2012
4206,Alameda,2985,2012
4211,Alameda,2163,2012
4212,Alameda,3684,2012
4213,Alameda,3960,2012
4214,Alameda,1619,2012
4215,Alameda,3783,2012
4216,Alameda,3638,2012
4217,Alameda,3869,2012
4218,Alameda,2162,2012
4219,Alameda,3649,2012
4220,Alameda,1482,2012
4221,Alameda,2102,2012
4222,Alameda,3127,2012
4223,Alameda,3620,2012
4224,Alameda,4686,2012
4225,Alameda,4339,2012
4226,Alameda,1250,2012
4227,Alameda,4317,2012
4228,Alameda,7441,2012
4229,Alameda,4034,2012
4230,Alameda,5060,2012
4231,Alameda,3920,2012
4232,Alameda,2601,2012
4233,Alameda,3876,2012
4234,Alameda,4483,2012
4235,Alameda,3270,2012
4236.01,Alameda,2602,2012
4236.02,Alameda,5950,2012
4237,Alameda,3562,2012
4238,Alameda,2955,2012
4239.01,Alameda,1939,2012
4239.02,Alameda,1543,2012
4240.01,Alameda,3776,2012
4240.02,Alameda,2200,2012
4251.01,Alameda,1664,2012
4251.02,Alameda,2427,2012
4251.03,Alameda,2588,2012
4251.04,Alameda,3290,2012
4261,Alameda,6003,2012
4262,Alameda,4696,2012
4271,Alameda,3513,2012
4272,Alameda,4326,2012
4273,Alameda,4644,2012
4276,Alameda,5190,2012
4277,Alameda,4799,2012
4278,Alameda,4634,2012
4279,Alameda,4622,2012
4280,Alameda,3518,2012
4281,Alameda,4314,2012
4282,Alameda,6364,2012
4283.01,Alameda,6272,2012
4283.02,Alameda,7112,2012
4284,Alameda,4494,2012
4285,Alameda,3327,2012
4286,Alameda,3067,2012
4287,Alameda,3827,2012
4301.01,Alameda,6471,2012
4301.02,Alameda,2180,2012
4302,Alameda,6511,2012
4303,Alameda,3610,2012
4304,Alameda,2060,2012
4305,Alameda,5949,2012
4306,Alameda,5700,2012
4307,Alameda,3642,2012
4308,Alameda,5715,2012
4309,Alameda,4745,2012
4310,Alameda,2628,2012
4311,Alameda,3152,2012
4312,Alameda,5263,2012
4321,Alameda,3761,2012
4322,Alameda,3793,2012
4323,Alameda,4273,2012
4324,Alameda,5638,2012
4325.01,Alameda,4749,2012
4325.02,Alameda,4431,2012
4326,Alameda,7100,2012
4327,Alameda,2421,2012
4328,Alameda,2903,2012
4330,Alameda,3584,2012
4331.02,Alameda,4089,2012
4331.03,Alameda,4134,2012
4331.04,Alameda,3623,2012
4332,Alameda,7353,2012
4333,Alameda,6470,2012
4334,Alameda,6548,2012
4335,Alameda,5033,2012
4336,Alameda,5819,2012
4337,Alameda,3050,2012
4338,Alameda,8613,2012
4339,Alameda,6168,2012
4340,Alameda,5143,2012
4351.02,Alameda,4339,2012
4351.03,Alameda,6288,2012
4351.04,Alameda,5338,2012
4352,Alameda,4361,2012
4353,Alameda,4580,2012
4354,Alameda,4082,2012
4355,Alameda,3253,2012
4356.01,Alameda,5284,2012
4356.02,Alameda,5252,2012
4357,Alameda,4328,2012
4358,Alameda,5309,2012
4359,Alameda,5535,2012
4360,Alameda,4436,2012
4361,Alameda,5245,2012
4362,Alameda,3976,2012
4363,Alameda,7356,2012
4364.01,Alameda,7897,2012
4364.02,Alameda,2895,2012
4365,Alameda,4534,2012
4366.01,Alameda,6508,2012
4366.02,Alameda,5114,2012
4367,Alameda,3671,2012
4368,Alameda,4339,2012
4369,Alameda,6323,2012
4370,Alameda,3060,2012
4371.01,Alameda,6064,2012
4371.02,Alameda,4375,2012
4372,Alameda,6335,2012
4373,Alameda,3010,2012
4374,Alameda,3482,2012
4375,Alameda,4180,2012
4376,Alameda,3552,2012
4377.01,Alameda,4048,2012
4377.02,Alameda,4726,2012
4378,Alameda,4746,2012
4379,Alameda,2295,2012
4380,Alameda,2986,2012
4381,Alameda,8035,2012
4382.01,Alameda,4256,2012
4382.03,Alameda,4098,2012
4382.04,Alameda,5815,2012
4383,Alameda,3881,2012
4384,Alameda,2454,2012
4401,Alameda,2453,2012
4402,Alameda,5926,2012
4403.01,Alameda,7068,2012
4403.04,Alameda,4630,2012
4403.05,Alameda,4035,2012
4403.06,Alameda,3927,2012
4403.07,Alameda,3885,2012
4403.08,Alameda,5748,2012
4403.31,Alameda,3428,2012
4403.32,Alameda,3370,2012
4403.33,Alameda,2635,2012
4403.34,Alameda,4326,2012
4403.35,Alameda,6254,2012
4403.36,Alameda,4727,2012
4411,Alameda,4308,2012
4412,Alameda,7250,2012
4413.01,Alameda,3100,2012
4413.02,Alameda,5480,2012
4414.01,Alameda,6517,2012
4414.02,Alameda,5281,2012
4415.01,Alameda,6587,2012
4415.03,Alameda,5295,2012
4415.21,Alameda,6221,2012
4415.22,Alameda,5263,2012
4415.23,Alameda,3832,2012
4415.24,Alameda,3966,2012
4416.01,Alameda,4821,2012
4416.02,Alameda,7466,2012
4417,Alameda,7320,2012
4418,Alameda,6902,2012
4419.21,Alameda,3710,2012
4419.23,Alameda,5323,2012
4419.24,Alameda,6334,2012
4419.25,Alameda,5498,2012
4419.26,Alameda,3859,2012
4419.27,Alameda,3851,2012
4420,Alameda,3347,2012
4421,Alameda,5092,2012
4422,Alameda,6616,2012
4423.01,Alameda,4764,2012
4423.02,Alameda,5054,2012
4424,Alameda,6918,2012
4425,Alameda,7284,2012
4426.01,Alameda,3591,2012
4426.02,Alameda,4886,2012
4427,Alameda,3035,2012
4428,Alameda,2743,2012
4429,Alameda,7068,2012
4430.01,Alameda,3308,2012
4430.02,Alameda,5674,2012
4431.02,Alameda,5368,2012
4431.03,Alameda,4242,2012
4431.04,Alameda,5409,2012
4431.05,Alameda,4568,2012
4432,Alameda,3775,2012
4433.01,Alameda,4073,2012
4433.21,Alameda,3360,2012
4433.22,Alameda,3416,2012
4441,Alameda,7325,2012
4442,Alameda,6320,2012
4443.01,Alameda,3735,2012
4443.02,Alameda,4650,2012
4444,Alameda,5093,2012
4445,Alameda,6316,2012
4446.01,Alameda,5017,2012
4446.02,Alameda,4256,2012
4501.01,Alameda,4240,2012
4501.02,Alameda,8345,2012
4502,Alameda,4472,2012
4503,Alameda,4417,2012
4504,Alameda,6122,2012
4505.01,Alameda,3307,2012
4505.02,Alameda,4703,2012
4506.01,Alameda,3097,2012
4506.02,Alameda,8629,2012
4506.03,Alameda,4455,2012
4506.04,Alameda,4799,2012
4506.05,Alameda,4038,2012
4506.06,Alameda,5779,2012
4506.07,Alameda,4786,2012
4507.01,Alameda,8167,2012
4507.41,Alameda,4822,2012
4507.42,Alameda,4557,2012
4507.43,Alameda,5257,2012
4507.44,Alameda,4624,2012
4507.45,Alameda,5857,2012
4507.46,Alameda,3081,2012
4507.50,Alameda,3584,2012
4507.51,Alameda,1987,2012
4507.52,Alameda,5009,2012
4511.01,Alameda,6905,2012
4511.02,Alameda,4427,2012
4512.01,Alameda,6791,2012
4512.02,Alameda,3711,2012
4513,Alameda,6444,2012
4514.01,Alameda,5807,2012
4514.03,Alameda,2357,2012
4514.04,Alameda,6361,2012
4515.01,Alameda,4662,2012
4515.03,Alameda,5202,2012
4515.04,Alameda,1666,2012
4515.05,Alameda,3247,2012
4515.06,Alameda,3248,2012
4516.01,Alameda,4920,2012
4516.02,Alameda,6149,2012
4517.01,Alameda,3043,2012
4517.03,Alameda,4284,2012
4517.04,Alameda,4180,2012
9819,Alameda,38,2012
9820,Alameda,87,2012
9832,Alameda,439,2012
9900,Alameda,0,2012
3010,Contra Costa,3697,2012
3020.05,Contra Costa,6307,2012
3020.06,Contra Costa,3982,2012
3020.07,Contra Costa,6363,2012
3020.08,Contra Costa,8432,2012
3020.09,Contra Costa,5907,2012
3020.10,Contra Costa,9823,2012
3031.02,Contra Costa,7586,2012
3031.03,Contra Costa,9897,2012
3032.01,Contra Costa,10231,2012
3032.02,Contra Costa,7010,2012
3032.03,Contra Costa,8761,2012
3032.04,Contra Costa,4709,2012
3032.05,Contra Costa,7033,2012
3040.01,Contra Costa,3617,2012
3040.02,Contra Costa,1241,2012
3040.03,Contra Costa,3569,2012
3040.04,Contra Costa,4097,2012
3040.05,Contra Costa,5914,2012
3050,Contra Costa,6084,2012
3060.02,Contra Costa,2968,2012
3060.03,Contra Costa,5265,2012
3060.04,Contra Costa,3229,2012
3071.01,Contra Costa,4132,2012
3071.02,Contra Costa,5205,2012
3072.01,Contra Costa,3055,2012
3072.02,Contra Costa,3947,2012
3072.04,Contra Costa,4102,2012
3072.05,Contra Costa,6567,2012
3080.01,Contra Costa,7266,2012
3080.02,Contra Costa,4208,2012
3090,Contra Costa,2515,2012
3100,Contra Costa,5617,2012
3110,Contra Costa,5322,2012
3120,Contra Costa,2500,2012
3131.01,Contra Costa,7091,2012
3131.02,Contra Costa,4277,2012
3131.03,Contra Costa,7877,2012
3132.03,Contra Costa,3228,2012
3132.04,Contra Costa,5413,2012
3132.05,Contra Costa,1963,2012
3132.06,Contra Costa,6702,2012
3141.02,Contra Costa,5645,2012
3141.03,Contra Costa,5420,2012
3141.04,Contra Costa,7151,2012
3142,Contra Costa,6831,2012
3150,Contra Costa,3344,2012
3160,Contra Costa,1405,2012
3170,Contra Costa,2242,2012
3180,Contra Costa,3100,2012
3190,Contra Costa,7271,2012
3200.01,Contra Costa,3556,2012
3200.03,Contra Costa,2755,2012
3200.04,Contra Costa,6217,2012
3211.01,Contra Costa,6643,2012
3211.02,Contra Costa,6573,2012
3211.03,Contra Costa,4826,2012
3212,Contra Costa,5523,2012
3220,Contra Costa,6446,2012
3230,Contra Costa,4444,2012
3240.01,Contra Costa,4793,2012
3240.02,Contra Costa,4764,2012
3250,Contra Costa,5719,2012
3260,Contra Costa,3559,2012
3270,Contra Costa,6963,2012
3280,Contra Costa,2428,2012
3290,Contra Costa,7007,2012
3300,Contra Costa,5577,2012
3310,Contra Costa,7550,2012
3320,Contra Costa,8203,2012
3331.01,Contra Costa,4125,2012
3331.02,Contra Costa,4089,2012
3332,Contra Costa,5942,2012
3340.01,Contra Costa,3533,2012
3340.04,Contra Costa,6982,2012
3340.06,Contra Costa,4939,2012
3342,Contra Costa,7523,2012
3350,Contra Costa,3444,2012
3361.01,Contra Costa,4323,2012
3361.02,Contra Costa,7218,2012
3362.01,Contra Costa,4011,2012
3362.02,Contra Costa,5978,2012
3371,Contra Costa,3189,2012
3372,Contra Costa,7314,2012
3373,Contra Costa,6062,2012
3381.01,Contra Costa,4186,2012
3381.02,Contra Costa,3953,2012
3382.01,Contra Costa,3576,2012
3382.03,Contra Costa,4764,2012
3382.04,Contra Costa,5575,2012
3383.01,Contra Costa,2869,2012
3383.02,Contra Costa,5805,2012
3390.01,Contra Costa,3371,2012
3390.02,Contra Costa,5563,2012
3400.01,Contra Costa,5148,2012
3400.02,Contra Costa,7119,2012
3410,Contra Costa,4819,2012
3430.01,Contra Costa,4795,2012
3430.02,Contra Costa,4794,2012
3430.03,Contra Costa,3929,2012
3451.01,Contra Costa,5512,2012
3451.02,Contra Costa,3887,2012
3451.03,Contra Costa,5116,2012
3451.05,Contra Costa,6164,2012
3451.08,Contra Costa,7186,2012
3451.11,Contra Costa,5553,2012
3451.12,Contra Costa,6044,2012
3451.13,Contra Costa,4304,2012
3451.14,Contra Costa,6159,2012
3451.15,Contra Costa,5366,2012
3451.16,Contra Costa,3052,2012
3452.02,Contra Costa,8171,2012
3452.03,Contra Costa,6285,2012
3452.04,Contra Costa,3777,2012
3461.01,Contra Costa,3501,2012
3461.02,Contra Costa,5553,2012
3462.01,Contra Costa,7663,2012
3462.03,Contra Costa,3729,2012
3462.04,Contra Costa,7504,2012
3470,Contra Costa,6267,2012
3480,Contra Costa,4626,2012
3490,Contra Costa,4713,2012
3500,Contra Costa,5708,2012
3511.01,Contra Costa,2440,2012
3511.02,Contra Costa,3648,2012
3511.03,Contra Costa,1889,2012
3512,Contra Costa,5790,2012
3521.01,Contra Costa,3726,2012
3521.02,Contra Costa,5269,2012
3522.01,Contra Costa,6156,2012
3522.02,Contra Costa,2409,2012
3530.01,Contra Costa,3501,2012
3530.02,Contra Costa,3973,2012
3540.01,Contra Costa,1760,2012
3540.02,Contra Costa,6315,2012
3551.07,Contra Costa,4565,2012
3551.08,Contra Costa,13545,2012
3551.09,Contra Costa,6503,2012
3551.10,Contra Costa,4162,2012
3551.11,Contra Costa,6914,2012
3551.12,Contra Costa,5138,2012
3551.13,Contra Costa,4848,2012
3551.14,Contra Costa,11177,2012
3551.15,Contra Costa,4782,2012
3551.16,Contra Costa,5776,2012
3551.17,Contra Costa,6920,2012
3552,Contra Costa,6207,2012
3553.01,Contra Costa,7872,2012
3553.02,Contra Costa,3678,2012
3553.04,Contra Costa,7531,2012
3553.06,Contra Costa,5046,2012
3560.01,Contra Costa,4185,2012
3560.02,Contra Costa,5625,2012
3570,Contra Costa,2979,2012
3580,Contra Costa,4984,2012
3591.02,Contra Costa,5354,2012
3591.03,Contra Costa,4991,2012
3591.04,Contra Costa,2061,2012
3591.05,Contra Costa,4768,2012
3592.02,Contra Costa,6197,2012
3592.03,Contra Costa,6826,2012
3592.04,Contra Costa,4645,2012
3601.01,Contra Costa,5178,2012
3601.02,Contra Costa,4310,2012
3602,Contra Costa,4681,2012
3610,Contra Costa,4290,2012
3620,Contra Costa,2598,2012
3630,Contra Costa,7228,2012
3640.02,Contra Costa,5030,2012
3650.02,Contra Costa,5428,2012
3650.03,Contra Costa,5006,2012
3660.01,Contra Costa,4498,2012
3660.02,Contra Costa,6114,2012
3671,Contra Costa,5020,2012
3672,Contra Costa,5160,2012
3680.01,Contra Costa,4835,2012
3680.02,Contra Costa,3345,2012
3690.01,Contra Costa,6558,2012
3690.02,Contra Costa,2696,2012
3700,Contra Costa,2889,2012
3710,Contra Costa,5227,2012
3720,Contra Costa,7045,2012
3730,Contra Costa,4205,2012
3740,Contra Costa,5045,2012
3750,Contra Costa,4772,2012
3760,Contra Costa,6120,2012
3770,Contra Costa,6992,2012
3780,Contra Costa,3346,2012
3790,Contra Costa,6102,2012
3800,Contra Costa,5424,2012
3810,Contra Costa,6356,2012
3820,Contra Costa,6868,2012
3830,Contra Costa,4940,2012
3840,Contra Costa,4034,2012
3851,Contra Costa,2451,2012
3852,Contra Costa,1243,2012
3860,Contra Costa,3179,2012
3870,Contra Costa,2494,2012
3880,Contra Costa,2767,2012
3891,Contra Costa,2155,2012
3892,Contra Costa,1659,2012
3901,Contra Costa,2408,2012
3902,Contra Costa,1737,2012
3910,Contra Costa,2544,2012
3920,Contra Costa,2560,2012
3922,Contra Costa,11203,2012
3923,Contra Costa,2710,2012
9900,Contra Costa,0,2012
1011,Marin,2783,2012
1012,Marin,2572,2012
1021,Marin,2476,2012
1022.02,Marin,5997,2012
1022.03,Marin,4717,2012
1031,Marin,7479,2012
1032,Marin,6156,2012
1041.01,Marin,7832,2012
1041.02,Marin,5163,2012
1042,Marin,5791,2012
1043,Marin,1445,2012
1050,Marin,6299,2012
1060.01,Marin,4404,2012
1060.02,Marin,6097,2012
1070,Marin,5870,2012
1081,Marin,6406,2012
1082,Marin,6932,2012
1090.01,Marin,3555,2012
1090.02,Marin,4021,2012
1101,Marin,5537,2012
1102,Marin,5484,2012
1110,Marin,5878,2012
1121,Marin,4850,2012
1122.01,Marin,7239,2012
1122.02,Marin,4583,2012
1130,Marin,3928,2012
1141,Marin,5200,2012
1142,Marin,2807,2012
1150,Marin,7505,2012
1160,Marin,2954,2012
1170,Marin,4480,2012
1181,Marin,2127,2012
1191,Marin,4581,2012
1192.01,Marin,3447,2012
1192.02,Marin,3225,2012
1200,Marin,6162,2012
1211,Marin,5126,2012
1212,Marin,6058,2012
1220,Marin,4046,2012
1230,Marin,2013,2012
1241,Marin,5384,2012
1242,Marin,5833,2012
1250,Marin,4564,2012
1261,Marin,5788,2012
1262,Marin,4299,2012
1270,Marin,4553,2012
1281,Marin,6724,2012
1282,Marin,4522,2012
1290,Marin,2452,2012
1302.01,Marin,3684,2012
1302.02,Marin,3979,2012
1311,Marin,1111,2012
1321,Marin,1633,2012
1322,Marin,1806,2012
1330,Marin,3202,2012
9901,Marin,0,2012
2002.01,Napa,3318,2012
2002.02,Napa,2948,2012
2002.03,Napa,2310,2012
2003.01,Napa,4985,2012
2003.02,Napa,2679,2012
2004,Napa,3364,2012
2005.01,Napa,6153,2012
2005.03,Napa,1721,2012
2005.04,Napa,6819,2012
2005.05,Napa,2408,2012
2006.01,Napa,4811,2012
2006.02,Napa,4156,2012
2007.03,Napa,2912,2012
2007.04,Napa,4801,2012
2007.05,Napa,3223,2012
2007.06,Napa,3201,2012
2007.07,Napa,3277,2012
2008.02,Napa,5524,2012
2008.03,Napa,1821,2012
2008.04,Napa,5713,2012
2009,Napa,1094,2012
2010.03,Napa,4232,2012
2010.04,Napa,6252,2012
2010.05,Napa,2624,2012
2010.06,Napa,3051,2012
2010.07,Napa,3836,2012
2011.01,Napa,1969,2012
2011.02,Napa,1780,2012
2012,Napa,4360,2012
2013,Napa,2963,2012
2014.01,Napa,3098,2012
2014.02,Napa,3024,2012
2014.03,Napa,795,2012
2015,Napa,2258,2012
2016.01,Napa,2498,2012
2016.02,Napa,3348,2012
2017,Napa,5302,2012
2018,Napa,1706,2012
2019,Napa,1154,2012
2020,Napa,5156,2012
101,San Francisco,3598,2012
102,San Francisco,4040,2012
103,San Francisco,4393,2012
104,San Francisco,4749,2012
105,San Francisco,2504,2012
106,San Francisco,3942,2012
107,San Francisco,5555,2012
108,San Francisco,4811,2012
109,San Francisco,4772,2012
110,San Francisco,5256,2012
111,San Francisco,5008,2012
112,San Francisco,3170,2012
113,San Francisco,3267,2012
117,San Francisco,1396,2012
118,San Francisco,1635,2012
119.01,San Francisco,2254,2012
119.02,San Francisco,2844,2012
120,San Francisco,3502,2012
121,San Francisco,3530,2012
122.01,San Francisco,4469,2012
122.02,San Francisco,2598,2012
123.01,San Francisco,1974,2012
123.02,San Francisco,2306,2012
124.01,San Francisco,4081,2012
124.02,San Francisco,3194,2012
125.01,San Francisco,3358,2012
125.02,San Francisco,3895,2012
126.01,San Francisco,2272,2012
126.02,San Francisco,2990,2012
127,San Francisco,3702,2012
128,San Francisco,4446,2012
129.01,San Francisco,2456,2012
129.02,San Francisco,3192,2012
130,San Francisco,3844,2012
131.01,San Francisco,3776,2012
131.02,San Francisco,2899,2012
132,San Francisco,4558,2012
133,San Francisco,4147,2012
134,San Francisco,3770,2012
135,San Francisco,2570,2012
151,San Francisco,2000,2012
152,San Francisco,3820,2012
153,San Francisco,2224,2012
154,San Francisco,5875,2012
155,San Francisco,3920,2012
156,San Francisco,3004,2012
157,San Francisco,7489,2012
158.01,San Francisco,3414,2012
158.02,San Francisco,2469,2012
159,San Francisco,4312,2012
160,San Francisco,2420,2012
161,San Francisco,4585,2012
162,San Francisco,2276,2012
163,San Francisco,4476,2012
164,San Francisco,3951,2012
165,San Francisco,5166,2012
166,San Francisco,5335,2012
167,San Francisco,5213,2012
168.01,San Francisco,3473,2012
168.02,San Francisco,3099,2012
169,San Francisco,3123,2012
170,San Francisco,3941,2012
171.01,San Francisco,3502,2012
171.02,San Francisco,3590,2012
176.01,San Francisco,6706,2012
177,San Francisco,1549,2012
178.01,San Francisco,3034,2012
178.02,San Francisco,3922,2012
179.02,San Francisco,2501,2012
180,San Francisco,3615,2012
201,San Francisco,5680,2012
202,San Francisco,5822,2012
203,San Francisco,3106,2012
204.01,San Francisco,3206,2012
204.02,San Francisco,4047,2012
205,San Francisco,2405,2012
206,San Francisco,4605,2012
207,San Francisco,5709,2012
208,San Francisco,6470,2012
209,San Francisco,4944,2012
210,San Francisco,4142,2012
211,San Francisco,3992,2012
212,San Francisco,2837,2012
213,San Francisco,2510,2012
214,San Francisco,3519,2012
